YEAR,SUBDIVISION,ANNUAL,Monsoon_Rainfall,Rolling_3yr_Annual,Rainfall_Anomaly_Z,Flood_Label,State_mapped,flood_event_count,avg_severity,avg_duration_days,avg_fatalities,dominant_cause,dominant_cause_encoded,Rainfall_x_Anomaly,Annual_x_Monsoon,Anomaly_Squared,Monsoon_to_Annual_Ratio,Event_x_Severity,Duration_x_Fatality
1995,TELANGANA,1286.0,767.8000000000001,1049.1,1.6152488810448342,1,TELANGANA,0.0,,9.8,0.0,No Event,8,1240.1880908662238,987390.8,2.609028947716589,0.5970450964459947,,0.0
1996,TELANGANA,986.8,836.0999999999999,1082.8333333333333,0.1622997548931626,0,TELANGANA,0.0,,9.8,0.0,No Event,8,135.6988250661732,825063.4799999999,0.026341210438380655,0.8472841422042547,,0.0
1997,TELANGANA,856.0,565.8,1042.9333333333334,-0.4728798764592389,0,TELANGANA,0.0,,9.8,0.0,No Event,8,-267.55543410063734,484324.8,0.22361537756010505,0.6609813006894708,,0.0
1998,TELANGANA,1093.0,913.2,978.6,0.6780189968627736,0,TELANGANA,0.0,,9.8,0.0,No Event,8,619.1669479350849,998127.6000000001,0.45970976010680176,0.8354986199862889,,0.0
1999,TELANGANA,863.8,715.3,937.6,-0.4350021920207932,0,TELANGANA,0.0,,9.8,0.0,No Event,8,-311.15706795247337,617876.1399999999,0.18922690706289505,0.8280851953220052,,0.0
2000,TELANGANA,1078.0,965.3,1011.6,0.6051772960196081,0,TELANGANA,0.0,,9.8,0.0,No Event,8,584.1776438477277,1040593.3999999999,0.3662395596176044,0.8954545371479171,,0.0
2001,TELANGANA,922.3,694.4,954.7,-0.1509195587324483,0,TELANGANA,0.0,,9.8,0.0,No Event,8,-104.7985415838121,640445.12,0.022776713207996915,0.7529003496378581,,0.0
2002,TELANGANA,765.3,608.9999999999999,921.8666666666668,-0.9133293608909124,0,TELANGANA,0.0,,9.8,0.0,No Event,8,-556.2175807825656,466067.6999999999,0.8341705214654026,0.795766355732832,,0.0
2003,TELANGANA,963.2,794.5,883.6,0.0476954788999162,0,TELANGANA,0.0,,9.8,0.0,No Event,8,37.894057985983416,765262.4,0.002274858707492351,0.8248546425991005,,0.0
2004,TELANGANA,667.0,509.0999999999999,798.5,-1.3906853070831222,0,TELANGANA,0.0,,9.8,0.0,No Event,8,-707.9978898360174,339569.69999999995,1.9340056233368779,0.7632683543737877,,0.0
2005,TELANGANA,1163.1,888.5999999999999,931.1,1.0184325454698324,0,TELANGANA,0.0,,9.8,0.0,No Event,8,904.979159904493,1033530.6599999998,1.0372048496721622,0.7639927713524824,,0.0
2006,TELANGANA,1053.0,862.7,961.0333333333332,0.4837744612809992,0,TELANGANA,0.0,,9.8,0.0,No Event,8,417.35222774711804,908423.1000000001,0.234037729387721,0.8192782448311658,,0.0
2007,TELANGANA,843.3,780.0999999999999,1019.7999999999998,-0.5345525165064525,0,TELANGANA,0.0,,9.8,0.0,No Event,8,-417.00441812668356,657858.3299999998,0.2857463929033812,0.9250563153675285,,0.0
2008,TELANGANA,1035.3,854.8,977.2,0.3978212542860639,0,TELANGANA,0.0,,9.8,0.0,No Event,8,340.0576081637274,884974.44,0.15826175036173712,0.8256543917158854,,0.0
2009,TELANGANA,666.3,546.2,848.2999999999998,-1.3940845864558036,0,TELANGANA,0.0,,9.8,0.0,No Event,8,-761.44900112216,363933.06,1.9434718341936488,0.8197508506716068,,0.0
2010,TELANGANA,1276.4,1080.4,992.6666666666666,1.5686301925052089,1,TELANGANA,0.0,,9.8,0.0,No Event,8,1694.7480599826279,1379022.5600000003,2.4606006808389287,0.8464431146471082,,0.0
2011,TELANGANA,753.1,685.6,898.6,-0.9725739442433532,0,TELANGANA,0.0,,9.8,0.0,No Event,8,-666.7966961732429,516325.36000000004,0.945900077021073,0.9103704566409447,,0.0
2012,TELANGANA,1008.6,857.0,1012.7000000000002,0.2681630267852299,0,TELANGANA,0.0,,9.8,0.0,No Event,8,229.81571395494203,864370.2000000001,0.07191140893461594,0.8496926348434203,,0.0
2013,TELANGANA,1348.7,1059.2,1036.8,1.9197271905692657,1,TELANGANA,0.0,,9.8,0.0,No Event,8,2033.3750402509663,1428543.04,3.6853524862109657,0.7853488486294294,,0.0
2014,TELANGANA,746.4,560.3,1034.5666666666668,-1.0051099039533005,0,TELANGANA,2.0,,46.0,4.0,Heavy rain,5,-563.1630791850342,418207.9199999999,1.0102459190250128,0.7506698720435441,,184.0
2015,TELANGANA,857.3,690.0999999999999,984.1333333333332,-0.4665669290528315,0,TELANGANA,1.0,,183.0,5.0,Heavy rains,6,-321.97783773935896,591622.7299999999,0.21768469928578987,0.8049690796107654,,915.0
1901,RAYALSEEMA,714.0,295.7,714.0,-0.3469024975180396,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-102.5790685160843,211129.8,0.12034134278425346,0.41414565246294605,,0.0
1902,RAYALSEEMA,818.4,444.9,766.2,0.3468216034866045,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,154.30093139119035,364106.16,0.12028522464501952,0.5436216942372716,,0.0
1903,RAYALSEEMA,1138.2,555.3,890.1999999999999,2.4718500278284177,1,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,1372.6183204531203,632042.46,6.11004256007535,0.48787558875526627,,0.0
1904,RAYALSEEMA,433.4,219.0,796.6666666666666,-2.2114521406397176,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-484.3080188000982,94914.59999999999,4.890520570339989,0.5053068642061176,,0.0
1905,RAYALSEEMA,703.4,372.8,758.3333333333334,-0.4173380863173618,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-155.5836385791125,262227.52,0.17417107829103773,0.5299971491328243,,0.0
1906,RAYALSEEMA,912.6,496.8,683.1333333333333,0.9727680624390712,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,483.2711734197306,453379.68,0.9462777033014648,0.5443786922597119,,0.0
1907,RAYALSEEMA,640.4,283.0,752.1333333333332,-0.8359646989925783,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-236.57800981489967,181233.19999999998,0.698836977961752,0.44191129853355254,,0.0
1908,RAYALSEEMA,617.1,369.3,723.3666666666667,-0.9907900970137294,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-365.8987828271703,227895.03000000003,0.9816650163404754,0.5984443267145628,,0.0
1909,RAYALSEEMA,870.6,591.4000000000001,709.3666666666668,0.693683653988927,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,410.24451296905147,514872.8400000001,0.4811970118114293,0.6793016232563563,,0.0
1910,RAYALSEEMA,1001.1,597.9000000000001,829.6,1.5608387802447323,1,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,933.2255067083256,598557.6900000001,2.436217697915864,0.5972430266982018,,0.0
1911,RAYALSEEMA,590.6,282.7,820.7666666666668,-1.1668790690120348,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-329.8767128097022,166962.62,1.361606761698393,0.47866575552546975,,0.0
1912,RAYALSEEMA,745.5,328.0,779.0666666666666,-0.1375891911804314,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-45.129254707181495,244524.0,0.0189307855296853,0.43997316646581935,,0.0
1913,RAYALSEEMA,616.3,289.3,650.8000000000001,-0.9961059905080184,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-288.1734630539697,178295.59,0.9922271443259605,0.4694142386919644,,0.0
1914,RAYALSEEMA,678.3,439.7000000000001,680.0333333333333,-0.5841242447006625,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-256.83943039488133,298248.51000000007,0.3412011332471194,0.6482382331086802,,0.0
1915,RAYALSEEMA,923.1,438.2000000000001,739.2333333333332,1.0425391645516071,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,456.84066190651436,404502.4200000001,1.086887909623963,0.4747047939041839,,0.0
1916,RAYALSEEMA,1047.0,601.3,882.7999999999998,1.8658381694795327,1,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,1121.928491308043,629561.1,3.4813520746867335,0.5743075398824494,,0.0
1917,RAYALSEEMA,933.1,506.6,967.7333333333332,1.108987833230213,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,561.8132363144259,472708.46,1.2298540142526426,0.542921438828406,,0.0
1918,RAYALSEEMA,645.8,253.9,875.3000000000001,-0.8000824179061313,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-203.14092590636676,163968.62,0.6401318754425214,0.3931557696940885,,0.0
1919,RAYALSEEMA,890.5,494.9,823.1333333333333,0.8259165046593523,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,408.74607815591344,440708.44999999995,0.6821380726687218,0.5557551874704639,,0.0
1920,RAYALSEEMA,674.8,308.29999999999995,737.0333333333333,-0.6073812787381745,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-187.25564823497916,208040.83999999997,0.36891201776162,0.4568761046698858,,0.0
1921,RAYALSEEMA,743.6,416.6,769.6333333333332,-0.1502144382293663,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-62.57933496635401,309783.76,0.022564377452564108,0.5602474373285713,,0.0
1922,RAYALSEEMA,770.3,233.0,729.5666666666666,0.0272035071425106,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,6.338417164204969,179479.9,0.0007400308008526251,0.30247954949396927,,0.0
1923,RAYALSEEMA,515.8,291.4,676.5666666666667,-1.6639151107280064,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-484.864863266141,150304.11999999997,2.7686134957089936,0.5649476431766646,,0.0
1924,RAYALSEEMA,684.3,417.7000000000001,656.8,-0.5442550434934991,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-227.3353316672346,285832.11000000004,0.2962135523681106,0.6104047842992142,,0.0
1925,RAYALSEEMA,865.5,361.1,688.5333333333333,0.6597948329628379,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,238.2519141828808,312532.05000000005,0.4353292216044592,0.41721547755961325,,0.0
1926,RAYALSEEMA,682.6,411.1,744.1333333333333,-0.5555513171688615,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-228.387146488119,280616.86000000004,0.30863726600805697,0.6022560708723107,,0.0
1927,RAYALSEEMA,682.0,434.2,743.3666666666667,-0.5595382372895781,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-242.9515026311348,296124.39999999997,0.3130830389891282,0.6366568821604562,,0.0
1928,RAYALSEEMA,711.3,344.5,691.9666666666667,-0.3648436380612634,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-125.68863331210524,245042.84999999998,0.13311088023377818,0.4843244695019757,,0.0
1929,RAYALSEEMA,696.6,314.6,696.6333333333333,-0.4625231810188135,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-145.50979274851875,219150.36000000002,0.21392769297976214,0.4516221583172243,,0.0
1930,RAYALSEEMA,995.5,314.1,801.1333333333333,1.523627525784713,1,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,478.5714058489784,312686.55000000005,2.321440837328846,0.31551983610728446,,0.0
1931,RAYALSEEMA,719.2,362.3,803.7666666666668,-0.3123491898051643,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-113.16411146641103,260566.16000000003,0.09756201637194255,0.5037541642970778,,0.0
1932,RAYALSEEMA,635.8,338.30000000000007,783.5,-0.8665310865847371,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-293.1474665916166,215091.14,0.7508761240177252,0.5320855531285696,,0.0
1933,RAYALSEEMA,678.2,336.3,677.7333333333333,-0.5847887313874479,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-196.66445036559875,228078.66000000003,0.3419778603577407,0.4958714170470154,,0.0
1934,RAYALSEEMA,611.5,307.4,641.8333333333334,-1.0280013514737487,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-316.0076154430303,187975.09999999998,1.0567867786318539,0.5026982746901345,,0.0
1935,RAYALSEEMA,782.3,512.3,690.6666666666666,0.1069419095568375,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,54.786340265967844,400772.2899999999,0.01143657201966281,0.6548638545971641,,0.0
1936,RAYALSEEMA,695.6,362.2000000000001,696.4666666666667,-0.469168047886674,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-169.93266694455338,251946.32000000007,0.2201186571577924,0.5207015451308002,,0.0
1937,RAYALSEEMA,775.4,334.79999999999995,751.1,0.0610923281685997,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,20.453711470847175,259603.91999999995,0.00373227256105988,0.4317771417103799,,0.0
1938,RAYALSEEMA,674.4,572.2,715.1333333333333,-0.6100392254853186,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-349.06444482269933,385891.68,0.3721478566307274,0.8484578759125464,,0.0
1939,RAYALSEEMA,798.2,337.2,749.3333333333334,0.2125952927558213,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,71.68713271726294,269153.04,0.04519675850193337,0.42245050836318576,,0.0
1940,RAYALSEEMA,904.6,390.1,792.4,0.9196091274961866,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,358.7395206362624,352884.46,0.8456809473742977,0.4312403224492558,,0.0
1941,RAYALSEEMA,653.5,291.3,785.4333333333334,-0.7489169430236046,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-218.15950550277603,190364.55000000002,0.560876587547821,0.44575362745595065,,0.0
1942,RAYALSEEMA,536.9,324.8,698.3333333333334,-1.523708419816148,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-494.90049475628484,174385.12,2.3216873486186222,0.6049543563986897,,0.0
1943,RAYALSEEMA,1036.5,333.9,742.2999999999998,1.7960670673669967,1,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,599.7067937938401,346087.35,3.225856910480284,0.3221418203363066,,0.0
1944,RAYALSEEMA,917.4,452.2,830.2666666666665,1.0046634234048015,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,454.30880006365123,414848.27999999997,1.0093485943274556,0.49291475372885596,,0.0
1945,RAYALSEEMA,604.1,408.7,852.6666666666666,-1.0771733662959169,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-440.2407548051412,246895.67,1.1603024610572774,0.676543607406992,,0.0
1946,RAYALSEEMA,953.7,342.1,825.0666666666666,1.245872090708141,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,426.2128422312551,326260.77,1.5521972664054746,0.3587081853967895,,0.0
1947,RAYALSEEMA,624.3,452.0,727.3666666666664,-0.9429470555651336,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-426.2120691154404,282183.6,0.8891491495989551,0.7240108806021004,,0.0
1948,RAYALSEEMA,608.9,299.6,728.9666666666666,-1.0452780053301864,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-313.16529039692387,182426.44,1.0926061084270533,0.4920348088021875,,0.0
1949,RAYALSEEMA,826.5,597.4,686.5666666666666,0.4006450251162753,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,239.34533800446286,493751.1,0.16051643615042088,0.7228070087984633,,0.0
1950,RAYALSEEMA,510.9,319.79999999999995,648.7666666666665,-1.696474958380523,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-542.5326916900912,163385.81999999998,2.8780272844121972,0.6259541862212921,,0.0
1951,RAYALSEEMA,538.4,284.0,625.2666666666665,-1.513741119514357,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-429.90247794207744,152905.6,2.291412176908579,0.5274888460719012,,0.0
1952,RAYALSEEMA,701.2,249.9,583.4999999999999,-0.4319567934266546,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-107.94600267732099,175229.88,0.18658667138743756,0.35638904226484536,,0.0
1953,RAYALSEEMA,795.7,389.5,678.4333333333333,0.1959831255861699,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,76.33542741581317,309925.15,0.03840938551452444,0.4895060891101409,,0.0
1954,RAYALSEEMA,785.4,411.3,760.7666666666665,0.1275409968472055,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,52.45761200325562,323035.02,0.01626670587677888,0.5236821934850753,,0.0
1955,RAYALSEEMA,816.4,451.8,799.1666666666666,0.3335318697508834,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,150.6896987534491,368849.52,0.11124350813952025,0.5534051867539787,,0.0
1956,RAYALSEEMA,931.0,475.5,844.2666666666665,1.0950336128077058,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,520.6884828900642,442690.5,1.1990986131786967,0.5107411330747462,,0.0
1957,RAYALSEEMA,571.7,358.6,773.0333333333333,-1.2924670528145994,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-463.47868513931536,205011.62000000002,1.6704710826112565,0.6272520443020457,,0.0
1958,RAYALSEEMA,808.4,409.4,770.3666666666664,0.2803729348079988,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,114.7846795103947,330958.95999999996,0.07860898257285034,0.5064324529139974,,0.0
1959,RAYALSEEMA,635.8,417.5,671.9666666666666,-0.8665310865847371,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-361.77672864912773,265446.5,0.7508761240177252,0.6566530252177883,,0.0
1960,RAYALSEEMA,744.0,396.5,729.4,-0.1475564914822222,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-58.5061488727011,294996.0,0.02177291817854311,0.5329301003638428,,0.0
1961,RAYALSEEMA,651.5,387.7,677.0999999999999,-0.7622066767593257,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-295.5075285795906,252586.55,0.5809590180964953,0.5950882487323369,,0.0
1962,RAYALSEEMA,816.3,352.4,737.2666666666665,0.3328673830640972,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,117.30246579178784,287664.11999999994,0.11080069470794042,0.4317040250924412,,0.0
1963,RAYALSEEMA,709.1,404.3,725.6333333333332,-0.3794623451705562,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-153.41662615245588,286689.13,0.14399167140233834,0.5701593488907157,,0.0
1964,RAYALSEEMA,791.6,584.5999999999999,772.3333333333334,0.1687391714279413,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,98.64491961677446,462769.3599999999,0.028472907974188156,0.7385042857692737,,0.0
1965,RAYALSEEMA,595.9,404.0,698.8666666666667,-1.131661274612374,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-457.1911549433991,240743.59999999998,1.280657240457303,0.6779660903177365,,0.0
1966,RAYALSEEMA,904.1,464.19999999999993,763.8666666666667,0.9162866940622564,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,425.34028338369933,419683.22,0.839581305715539,0.5134387732171355,,0.0
1967,RAYALSEEMA,737.6,379.8,745.8666666666667,-0.1900836394365298,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-72.19376625799403,280140.48000000004,0.03613178998143667,0.5149132251231938,,0.0
1968,RAYALSEEMA,623.9,287.1,755.1999999999998,-0.9456050023122776,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-271.4831961638549,179121.69,0.8941688203980026,0.4601698916465798,,0.0
1969,RAYALSEEMA,842.4,355.2,734.6333333333332,0.5062984083152584,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,179.83719463357977,299220.48,0.2563380782625641,0.4216524166470511,,0.0
1970,RAYALSEEMA,776.4,497.7,747.5666666666666,0.0677371950364603,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,33.712801969646286,386414.27999999997,0.004588327591407461,0.6410355404297329,,0.0
1971,RAYALSEEMA,621.1,285.0,746.6333333333332,-0.9642106295422872,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-274.80002941955183,177013.5,0.9297021381223338,0.45886329964799066,,0.0
1972,RAYALSEEMA,826.0,300.5,741.1666666666665,0.397322591682345,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,119.39543880054468,248213.0,0.15786524186117545,0.36380144838012773,,0.0
1973,RAYALSEEMA,689.5,423.6,712.1999999999999,-0.5097017357806237,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-215.90965527667223,292072.2,0.2597958594577808,0.6143582216916865,,0.0
1974,RAYALSEEMA,728.5,435.2000000000001,748.0,-0.2505519279340612,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-109.04019903690347,317043.20000000007,0.062776268591475,0.5973918929664807,,0.0
1975,RAYALSEEMA,1041.6,513.3,819.8666666666667,1.829955888393085,1,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,939.3163575121705,534653.2799999999,3.3487385534645253,0.4927995344393286,,0.0
1976,RAYALSEEMA,817.0,444.5,862.3666666666667,0.3375187898715999,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,150.02710209792616,363156.5,0.1139189335163892,0.5440636408315344,,0.0
1977,RAYALSEEMA,866.6,377.5,908.4,0.6671041865174847,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,251.83183041035048,327141.5,0.445027995669155,0.43561042654499854,,0.0
1978,RAYALSEEMA,869.3,481.2,850.9666666666667,0.6850453270607078,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,329.6438113816126,418307.16,0.4692871001277121,0.5535488260261265,,0.0
1979,RAYALSEEMA,813.4,356.90000000000003,849.7666666666668,0.3135972691473017,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,111.92286535867198,290302.46,0.09834324721664517,0.4387755048097431,,0.0
1980,RAYALSEEMA,573.7,311.2,752.1333333333333,-1.2791773190788782,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-398.0799816973469,178535.44,1.6362946136458263,0.5424437764956636,,0.0
1981,RAYALSEEMA,785.2,487.3,724.1,0.1262120234736338,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,61.503119038701755,382627.96,0.01592947486930909,0.6206062070732781,,0.0
1982,RAYALSEEMA,595.6,287.1,651.5,-1.133654734672732,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-325.4722743245414,170996.76,1.2851730574459022,0.48203491467369186,,0.0
1983,RAYALSEEMA,943.0,630.3,774.6,1.174772015222033,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,740.4588011944472,594372.8999999999,1.3800892877488362,0.6683987203775321,,0.0
1984,RAYALSEEMA,733.0,339.9,757.1999999999999,-0.2206500270286886,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-74.99894418705125,249146.69999999998,0.048686434427761015,0.46371077129998944,,0.0
1985,RAYALSEEMA,685.8,336.5,787.2666666666668,-0.5342877431917081,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-179.7878255840098,230771.69999999998,0.28546339252488867,0.49066782603284015,,0.0
1986,RAYALSEEMA,580.9,276.20000000000005,666.5666666666667,-1.2313342776302827,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-340.09452748148414,160444.58000000002,1.51618410326729,0.4754690914878794,,0.0
1987,RAYALSEEMA,769.5,328.2,678.7333333333332,0.0218876136482224,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,7.183514799346591,252549.9,0.00047906763121385144,0.426510715704864,,0.0
1988,RAYALSEEMA,842.3,606.5,730.9,0.5056339216284722,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,306.6669734676684,510854.94999999995,0.25566566270138796,0.7200522293713377,,0.0
1989,RAYALSEEMA,693.7,469.0,768.5,-0.481793294935609,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-225.96105532480064,325345.30000000005,0.23212477904491075,0.6760847531197238,,0.0
1990,RAYALSEEMA,930.7,396.0,822.2333333333332,1.093040152747348,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,432.8439004879498,368557.2,1.1947367755179457,0.4254861886162438,,0.0
1991,RAYALSEEMA,967.5,468.9,863.9666666666667,1.3375712534846167,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,627.1871607589368,453660.75,1.7890968581484088,0.48465115778138335,,0.0
1992,RAYALSEEMA,596.0,293.20000000000005,831.4,-1.1309967879255878,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-331.6082582197824,174747.20000000004,1.279153734297997,0.49194630047069976,,0.0
1993,RAYALSEEMA,887.1,403.1,816.8666666666667,0.8033239573086265,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,323.81988719110734,357590.01,0.645329380385992,0.4544019788704546,,0.0
1994,RAYALSEEMA,690.5,271.7,724.5333333333333,-0.5030568689127631,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-136.68055128359774,187608.85,0.25306621336031293,0.3934829776468794,,0.0
1995,RAYALSEEMA,874.3,501.6,817.3000000000001,0.7182696614000107,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,360.2840621582454,438548.88,0.515911306487686,0.5737161091877376,,0.0
1996,RAYALSEEMA,1277.7,736.8000000000001,947.5,3.3988089558949683,1,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,2504.242438703413,941409.3600000001,11.551902318671845,0.5766611835590422,,0.0
1997,RAYALSEEMA,835.0,402.6,995.6666666666666,0.4571263934930903,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,184.03908602031817,336171.0,0.20896453962799963,0.48215568284843496,,0.0
1998,RAYALSEEMA,948.1,546.0,1020.2666666666664,1.2086608362481217,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,659.9288165914744,517662.60000000003,1.460861017080009,0.5758886132698174,,0.0
1999,RAYALSEEMA,537.2,268.90000000000003,773.4333333333334,-1.5217149597557893,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-409.18915267833177,144453.08000000002,2.3156164187445634,0.5005584419106769,,0.0
2000,RAYALSEEMA,871.3,531.8,785.5333333333333,0.6983350607964289,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,371.37458533154086,463357.3399999999,0.48767185713755207,0.6103523400625234,,0.0
2001,RAYALSEEMA,924.5,385.4,777.6666666666666,1.051841978166612,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,405.3798983854122,356302.3,1.1063715470334514,0.4168739814291619,,0.0
2002,RAYALSEEMA,615.2,281.7,803.6666666666666,-1.0034153440626643,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-282.6621024224525,173301.84,1.006842352700395,0.45789986251788256,,0.0
2003,RAYALSEEMA,725.5,482.1,755.0666666666667,-0.2704865285376429,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-130.40155540799765,349763.55,0.07316296212034509,0.6645072272293974,,0.0
2004,RAYALSEEMA,741.7,339.5,694.1333333333333,-0.1628396852783012,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-55.28407315198326,251807.15000000002,0.026516763101536184,0.4577322305820112,,0.0
2005,RAYALSEEMA,1066.4,418.6,844.5333333333333,1.9947485867160288,1,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,835.0017583993297,446395.04000000004,3.9790219242055946,0.39253563022753535,,0.0
2006,RAYALSEEMA,638.1,345.7,815.4,-0.8512478927886573,0,ANDHRA PRADESH,0.0,,9.8,0.0,No Event,8,-294.2763965370388,220591.17,0.7246229749771295,0.5417646052066353,,0.0
